"Year","Sex","Age group","Country/Region/World","ISO","Prevalence of BMI < -2SD (thinness)","Prevalence of BMI < -2SD (thinness) lower 95% uncertainty interval","Prevalence of BMI < -2SD (thinness) upper 95% uncertainty interval","Prevalence of BMI > 2SD (obesity)","Prevalence of BMI > 2SD (obesity) lower 95% uncertainty interval","Prevalence of BMI > 2SD (obesity) upper 95% uncertainty interval","Combined prevalence of BMI < -2SD and BMI > 2SD (double burden of thinness and obesity)","Combined prevalence of BMI < -2SD and BMI > 2SD (double burden of thinness and obesity) lower 95% uncertainty interval","Combined prevalence of BMI < -2SD and BMI > 2SD (double burden of thinness and obesity) upper 95% uncertainty interval","Prevalence of -2SD ≤ BMI < -1SD","Prevalence of -2SD ≤ BMI < -1SD lower 95% uncertainty interval","Prevalence of -2SD ≤ BMI < -1SD upper 95% uncertainty interval","Prevalence of -1SD ≤ BMI ≤ 1SD","Prevalence of -1SD ≤ BMI ≤ 1SD lower 95% uncertainty interval","Prevalence of -1SD ≤ BMI ≤ 1SD upper 95% uncertainty interval","Prevalence of 1SD < BMI ≤ 2SD","Prevalence of 1SD < BMI ≤ 2SD lower 95% uncertainty interval","Prevalence of 1SD < BMI ≤ 2SD upper 95% uncertainty interval"
2002,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.09865154185975979,0.0907571668381386,0.1068137274427036,0.01703624302890893,0.014851952617592912,0.019439361757236647,0.11568778488866868,0.10761239985202757,0.12398269290001988,0.22741029266796564,0.21812451034621808,0.2365855741642176,0.5817293688462626,0.5713780197805919,0.5918860313937848,0.07517255359710305,0.06965940733246982,0.08103412586284825
2003,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.09861259261711991,0.09089324225391199,0.10637262761714457,0.01840685177115643,0.016125268881732203,0.020883201353464904,0.11701944438827633,0.10914773669748074,0.1251372343687109,0.2258862748821594,0.2169686225478087,0.2348538546403975,0.5786783765722933,0.5687466924036177,0.5885989613900293,0.07841590415727105,0.07289584577990678,0.08416823534886897
2004,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.09842969619633818,0.0908568539723692,0.10608024215675811,0.019887547234261026,0.01758074258205188,0.022510712304673,0.11831724343059921,0.11060573673621105,0.12639811023720834,0.22427046676762083,0.21560120510211533,0.2331400600619609,0.5755940077912394,0.5659775917746642,0.5851602222009196,0.08181828201054066,0.07626988548336944,0.0875516971626709
2005,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.09797399873424922,0.09058886512601907,0.10552216420262506,0.021450740049293846,0.01899189450484435,0.024201607230406784,0.11942473878354307,0.1118835527793256,0.12727077140634407,0.22244799294852316,0.21398479475097884,0.2311983277658523,0.5727767205479256,0.563230541307215,0.5820366010764553,0.0853505477200081,0.07975937832051276,0.09122800470622285
2006,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.09714138801832534,0.09013031268653257,0.10460129958776418,0.023153032623391693,0.02054537476410816,0.02602635067866055,0.120294420641717,0.1129250702508398,0.12817499440325786,0.22030531049025012,0.21208096894642686,0.22885508257089276,0.5702270739606887,0.5608597888545711,0.5795015070740709,0.08917319490734407,0.08344561718760804,0.09507550611495569
2007,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.096005419777416,0.08929673543501587,0.1032351863672894,0.02496943445991004,0.02221215689425593,0.027945500490477858,0.12097485423732604,0.11382407750303028,0.1285700488374848,0.21784564867938522,0.20976159701839875,0.22616647726862488,0.5679874697418282,0.55887769162272,0.5767960678911122,0.09319202734146054,0.08735643212409845,0.0990728295825127
2008,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.09461519504207332,0.08812310611260907,0.10157359456776474,0.026889187683194805,0.02402121001085955,0.029901582479657546,0.12150438272526812,0.11452793117785638,0.1288779795762083,0.21509622262173772,0.20733570126616982,0.22303295888762464,0.5660732816976279,0.5571327724471203,0.5748457805310623,0.09732611295536643,0.09154706426746645,0.10311126669924936
2009,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.0930795114687923,0.08681434915185555,0.09978286440423582,0.02891206485893921,0.02597343555325587,0.0320731710513489,0.12199157632773151,0.11526959050978719,0.129137167659252,0.21221378534764654,0.20465019979079205,0.21993656466488937,0.5643561470451961,0.5556976686491144,0.5729506895976559,0.10143849127942582,0.09560668846354764,0.1072414802342518
2010,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.09151878222693263,0.08541134552600389,0.0979289217286241,0.03102821963872691,0.027989595309114632,0.034288380226167044,0.12254700186565953,0.115937802551552,0.129461035513262,0.20937428341179198,0.2021302944148883,0.2168781168299985,0.5626866883352808,0.5541887132027723,0.5709805453874724,0.1053920263872677,0.09959598020952803,0.11115119884492013
2011,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.08992920634130569,0.08403060296050548,0.09603206127395508,0.03326673369321024,0.030134590714580314,0.036634475281666676,0.12319594003451594,0.11661676301003711,0.1299104329552211,0.20676016547814072,0.1997516543003709,0.2139840454000322,0.560918021435869,0.5526120682065826,0.5691215714143073,0.10912587305147435,0.10339117820272122,0.11488923942438767
2012,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.08838489805963738,0.0825547277072051,0.09432046002223267,0.035603544881443,0.032354740450799606,0.03904512521409303,0.12398844294108038,0.1173177434011927,0.13054954080150794,0.2043173788637953,0.19729585294234023,0.2114070623742993,0.5590935303364969,0.5508489443215292,0.5672590430981985,0.1126006478586274,0.10690200277687127,0.11836187198709958
2013,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.08693791877722026,0.0810911116962094,0.09291782103058957,0.038133855270234614,0.03467147562316263,0.04179377014449678,0.12507177404745487,0.11843163859471678,0.1316977430468899,0.20200191248177402,0.1948963022302231,0.2091738550446397,0.5571715708565638,0.5489354099476278,0.5652054454844281,0.11575474261420748,0.10993807262864294,0.1216810667145812
2014,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.08552242392002325,0.07972664657826659,0.09150040355252698,0.04094084411704807,0.03720437143340375,0.04497472573112849,0.1264632680370713,0.11966223539428053,0.13328163950067648,0.1996112981962973,0.19250419966577859,0.20686928041101524,0.5553151760777041,0.5470118365423903,0.5636287053295534,0.11861025768892729,0.11269702523144336,0.12483635245920917
2015,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.08410738887338684,0.07795799472644063,0.09038564742198106,0.04406850131331992,0.039893764281394406,0.04853632918606524,0.12817589018670675,0.12110173527713104,0.13529256711634766,0.19693717621428497,0.18956813027306882,0.20434488719231575,0.5536112765464504,0.5450374256433753,0.5622947640825927,0.12127565705255777,0.11520646714858962,0.12770958240561803
2016,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.08262500583039803,0.07628109473020357,0.08928724467444607,0.04750540264778132,0.042725832832734394,0.05249744968106806,0.13013040847817933,0.12250035770750457,0.13794798857677468,0.19387830184970575,0.18630287274477866,0.20182690074929596,0.552129549287258,0.5426072678998539,0.5615211803644519,0.12386174038485692,0.11713151277370505,0.13100395646172583
2017,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.08111526187670651,0.074194400181231,0.08843276409707823,0.05123539377855675,0.04546920786038014,0.05715852944722394,0.13235065565526324,0.12375008367486098,0.14125710360995686,0.1905554873488272,0.18214224525522327,0.19928300786986258,0.5507878076897816,0.5400670741854099,0.560959308367842,0.126306049306128,0.1185498301839464,0.13435800254783573
2018,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.07957639067515901,0.07187706607827443,0.08785077542919559,0.055250739089778546,0.04831054762947615,0.06261300819511556,0.13482712976493755,0.12470027356656528,0.14523444938575142,0.18704348297092388,0.17758297253077993,0.19690549008683012,0.5494760586830699,0.5372580438144189,0.5612815526216752,0.1286533285810686,0.1195052658428909,0.13801783153790687
2019,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.07802773913736866,0.06929185656401542,0.0875102665286291,0.05953913626855715,0.051004617129575866,0.06872551981019806,0.1375668754059258,0.1256753645820125,0.14997810535793085,0.1834403388335049,0.1724265048981317,0.19482142081099846,0.5480295323403883,0.5337040236210483,0.5619374280824094,0.13096325342018092,0.11992614554476459,0.1424584037955921
2020,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.07650405547724895,0.0664025785837464,0.0873445002021772,0.06415024952694999,0.05374769576218712,0.07580034285969794,0.14065430500419893,0.1264585827612502,0.1558027487954313,0.17980732815633094,0.16696372572100246,0.19336758294660764,0.5462160705404697,0.5290057607867764,0.5627147771198989,0.13332229629900033,0.12013222023101308,0.1474085233684136
2021,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.0750075329754118,0.06351875423705547,0.08731175265646916,0.06908039089401076,0.05609624514743103,0.08387919815001352,0.14408792386942257,0.12692777662502094,0.16205913597121605,0.17614985676410883,0.16068237492445758,0.1919017614783937,0.5440606119990243,0.5234491680041073,0.5639862290713656,0.13570160736744422,0.11961231334653721,0.152968722812074
2022,"Girls",12,"Southeast Asia, east Asia and the Pacific",NA,0.07354937089646536,0.06048668521236662,0.08770333865171093,0.07433067624176981,0.058328455209555284,0.09300906943584146,0.14788004713823516,0.12772695321980965,0.16981855625368514,0.17247450863513497,0.15465648794037315,0.19106043388555247,0.5415370134888,0.5171163379547673,0.5649627854789347,0.1381084307378298,0.11883771147873116,0.15913531407962164
1990,"Girls",12,"Sub-Saharan Africa",NA,0.12222628822550942,0.09893898582379965,0.1487748264516897,0.005381737682144828,0.002620018051119565,0.009302076283268975,0.12760802590765424,0.1041120095043764,0.15391381877897867,0.264125038293477,0.23396838525433256,0.29449025172891435,0.5687546867044773,0.5372630978718947,0.6001058837472756,0.0395122490943914,0.027173537151037652,0.053281830954410615
1991,"Girls",12,"Sub-Saharan Africa",NA,0.12177108135625529,0.09963713967286399,0.1462750225608333,0.005748505010534026,0.003018644401765991,0.009514789127837153,0.1275195863667893,0.10538549849165052,0.15200517147919654,0.263449758489153,0.2353830598765464,0.29217535648947635,0.5682952250826049,0.5385994366171317,0.5974701665315535,0.04073543006145284,0.029130486826700382,0.053566049863598676
1992,"Girls",12,"Sub-Saharan Africa",NA,0.12137251547307487,0.10069426725953294,0.14434157578765355,0.006149758546236919,0.003436772094472346,0.009804533880943956,0.1275222740193118,0.10666074972870387,0.15026204336538831,0.2627635925339993,0.2364777428418317,0.2892258569682455,0.5677207279848036,0.5400558437107472,0.5948699288441767,0.041993405461885305,0.031114454220705898,0.05409568822223785
1993,"Girls",12,"Sub-Saharan Africa",NA,0.12095842420313939,0.10142485581684817,0.1422877814195705,0.006584714115205314,0.003915972090984672,0.010128027847617382,0.1275431383183447,0.10768101211132126,0.14899037031189175,0.2620672093383769,0.23791773176072384,0.28650674395952064,0.5670987138560146,0.5416046486252916,0.5924607533371993,0.043290938487263814,0.033196994960740855,0.054585480628629314
1994,"Girls",12,"Sub-Saharan Africa",NA,0.12045526103420713,0.10215215779275053,0.14020499869086236,0.007053794198153591,0.0044349403271155795,0.01045786676294768,0.12750905523236072,0.10884852950447478,0.14748805571444984,0.2613298971696041,0.23863987138615028,0.28451088043042655,0.5665306232905629,0.5425226359862717,0.5898012949229565,0.04463042430747224,0.03521746551356125,0.05513488905008283
1995,"Girls",12,"Sub-Saharan Africa",NA,0.11980435103108586,0.10263972701988919,0.1383012321114288,0.007562487121049644,0.00498764667485426,0.010925572010719826,0.1273668381521355,0.10982350953963309,0.14578597576487673,0.2605052393263228,0.23952967512708356,0.2822961384912728,0.5661088671280761,0.5436057183933062,0.588108325927622,0.04601905539346552,0.03737037063977659,0.05572696217150988
1996,"Girls",12,"Sub-Saharan Africa",NA,0.11891127719887691,0.10277396498326001,0.13595731101780847,0.008118975730878246,0.005596822523523857,0.011310435109328519,0.12703025292975517,0.11060842010376358,0.14413646609181718,0.2595187647600976,0.24004799407469704,0.27985447077448655,0.5659462218156389,0.5444943124419338,0.5866432176888751,0.04750476049450829,0.03946232346710652,0.05649636886039176
1997,"Girls",12,"Sub-Saharan Africa",NA,0.11781836978355041,0.10250781604179653,0.13357930753246097,0.008726354815416705,0.006275480900287384,0.011831872587570003,0.12654472459896712,0.11086824324899645,0.14242048711929328,0.25840622073650754,0.2403799497606335,0.27736904931962925,0.5660020774534803,0.5460959115517625,0.5853755921485467,0.049046977211045076,0.041504443686503883,0.057362251568308514
1998,"Girls",12,"Sub-Saharan Africa",NA,0.11658824749413182,0.1023408431979326,0.13144251418474753,0.009387847717407584,0.006957217943600688,0.012425667057319224,0.1259760952115394,0.11121082409666717,0.14094960171953483,0.2571897022609163,0.2403149466458456,0.27492773821575334,0.5662097421849751,0.5474826746954039,0.5842222671641538,0.050624460342569136,0.04356788651031253,0.058401267429576166
1999,"Girls",12,"Sub-Saharan Africa",NA,0.11529925475081913,0.10175122926107298,0.1292661608302135,0.010106163566960808,0.0077141249206212435,0.013085415553980963,0.12540541831777996,0.11167068821288646,0.13947373675595343,0.25593640468696693,0.23995572017080846,0.2723964371223618,0.5664557785709344,0.5490907112764389,0.5832601575603202,0.05220239842431863,0.045611644274756336,0.05969570810887607
2000,"Girls",12,"Sub-Saharan Africa",NA,0.1140111375651924,0.10124321183137062,0.12706557229495496,0.01088566133682014,0.008505044719396197,0.013822518205433877,0.12489679890201255,0.11177462421445863,0.13825982249062932,0.25468915170947426,0.2396538752775336,0.27031815721994734,0.56664927418107,0.5503598079596493,0.5825606194754975,0.05376477520744321,0.047548437017546075,0.06073736020027929
2001,"Girls",12,"Sub-Saharan Africa",NA,0.11269644462008158,0.1005046141710875,0.12513638587047754,0.011734816375743019,0.00935179408886988,0.014642367619564632,0.12443126099582459,0.1118366061828744,0.1370114449469437,0.253363175864807,0.23897545306830595,0.2683966591624669,0.5668496394114868,0.5512739638261951,0.5822875345328444,0.05535592372788158,0.04933944055202284,0.06189512737831676
2002,"Girls",12,"Sub-Saharan Africa",NA,0.11143596549550111,0.09977358071652821,0.12327232940384886,0.012640057398674848,0.010193137263235983,0.015505457818024265,0.12407602289417596,0.11219990957872,0.1361992104665791,0.25207092952602306,0.23797105231851648,0.2665114552522245,0.5669080529024545,0.5520454200613344,0.5816327381895744,0.0569449946773464,0.05112584981090663,0.06311574385804519
2003,"Girls",12,"Sub-Saharan Africa",NA,0.110260141315527,0.09898158826561175,0.12180771850104395,0.01358375857785957,0.01107090406876649,0.016514868290130748,0.12384389989338657,0.11228640570309262,0.1355638462190799,0.25082727794888976,0.23717709996770447,0.264717719718484,0.5668087303158271,0.5523666338973293,0.5811854851442376,0.058520091841896577,0.052717207599202426,0.06446215053147565
2004,"Girls",12,"Sub-Saharan Africa",NA,0.10915479915741402,0.09832454142072752,0.12023854798346204,0.014536580234514627,0.011963329808980065,0.017524879567298524,0.12369137939192865,0.11251196545035053,0.13506122309576404,0.24964694231529194,0.2362985422049643,0.2631696103766333,0.5666230555327009,0.5526619417800612,0.5807167881964764,0.06003862276007859,0.054319935352333586,0.06606679603142007
2005,"Girls",12,"Sub-Saharan Africa",NA,0.10812078571593581,0.09750565068949058,0.11885291125901185,0.015476130638013683,0.012830262368612866,0.018461047182431526,0.12359691635394948,0.11277739937583277,0.13455058316710042,0.24853115424614866,0.23564088417583032,0.2614803256118319,0.5664009595681426,0.5529005270240294,0.5803020166136198,0.06147096983175923,0.05575028772977341,0.06734136293985919
2006,"Girls",12,"Sub-Saharan Africa",NA,0.10716089430255055,0.09689662761349836,0.1177757441561626,0.016386409879338367,0.013688690968192106,0.019445139480000467,0.12354730418188892,0.11306596391372753,0.1342904144723057,0.2474304159534055,0.23483981109534077,0.2600553453474717,0.5661986251675483,0.5530167348841716,0.5799231558083332,0.0628236546971572,0.05710028259294839,0.06868190528280252
2007,"Girls",12,"Sub-Saharan Africa",NA,0.10627161667526201,0.09621984219052118,0.11652240094569909,0.017241543859757093,0.014451235013433528,0.02035373811663657,0.12351316053501911,0.11316833730426552,0.13409627960494888,0.24632058899038392,0.23393270982032582,0.25878588449213735,0.5660784753486536,0.5530139847735207,0.5793794251667184,0.06408777512594345,0.058464521557387156,0.06992636686460253
2008,"Girls",12,"Sub-Saharan Africa",NA,0.10548450911804595,0.09550294084796801,0.11559406559449953,0.0180077772954149,0.01515686124419834,0.02118921790476568,0.12349228641346086,0.11334331380850057,0.1338546376093664,0.24526258278130134,0.2329241712155808,0.257518963897374,0.5660453348936919,0.5532435680156219,0.5792453162115748,0.06519979591154602,0.05962039534216564,0.07109311128619224
2009,"Girls",12,"Sub-Saharan Africa",NA,0.10480371674999077,0.09498499992842496,0.11477929441298844,0.018664962350953045,0.015799672496359034,0.021902641207464844,0.12346867910094379,0.1133442406630617,0.1336797450473498,0.24431239283908177,0.2321187795625894,0.25650775537634446,0.5660686755952888,0.5533255333288645,0.579094450729311,0.06615025246468562,0.06055366617713061,0.07205739468062605
