"Year","Sex","Country/Region/World","ISO","Prevalence of BMI<18.5 kg/m² (underweight)","Prevalence of BMI<18.5 kg/m² (underweight) upper 95% uncertainty interval","Prevalence of BMI<18.5 kg/m² (underweight) lower 95% uncertainty interval","Prevalence of BMI>=30 kg/m² (obesity)","Prevalence of BMI>=30 kg/m² (obesity) upper 95% uncertainty interval","Prevalence of BMI>=30 kg/m² (obesity) lower 95% uncertainty interval","Combined prevalence of BMI<18.5 kg/m² and BMI>=30 kg/m² (double burden of underweight and obesity)","Combined prevalence of BMI<18.5 kg/m² and BMI>=30 kg/m² (double burden of underweight and obesity) upper 95% uncertainty interval","Combined prevalence of BMI<18.5 kg/m² and BMI>=30 kg/m² (double burden of underweight and obesity) lower 95% uncertainty interval","Prevalence of BMI 18.5 kg/m² to <20 kg/m²","Prevalence of BMI 18.5 kg/m² to <20 kg/m² upper 95% uncertainty interval","Prevalence of BMI 18.5 kg/m² to <20 kg/m² lower 95% uncertainty interval","Prevalence of BMI 20 kg/m² to <25 kg/m²","Prevalence of BMI 20 kg/m² to <25 kg/m² upper 95% uncertainty interval","Prevalence of BMI 20 kg/m² to <25 kg/m² lower 95% uncertainty interval","Prevalence of BMI 25 kg/m² to <30 kg/m²","Prevalence of BMI 25 kg/m² to <30 kg/m² upper 95% uncertainty interval","Prevalence of BMI 25 kg/m² to <30 kg/m² lower 95% uncertainty interval","Prevalence of BMI 30 kg/m² to <35 kg/m²","Prevalence of BMI 30 kg/m² to <35 kg/m² upper 95% uncertainty interval","Prevalence of BMI 30 kg/m² to <35 kg/m² lower 95% uncertainty interval","Prevalence of BMI 35 kg/m² to <40 kg/m²","Prevalence of BMI 35 kg/m² to <40 kg/m² upper 95% uncertainty interval","Prevalence of BMI 35 kg/m² to <40 kg/m² lower 95% uncertainty interval","Prevalence of BMI >=40 kg/m² (morbid obesity)","Prevalence of BMI >=40 kg/m² (morbid obesity) upper 95% uncertainty interval","Prevalence of BMI >=40 kg/m² (morbid obesity) lower 95% uncertainty interval"
2019,"Women","Latin America and Caribbean",NA,0.024646654300418236,0.027659741693274818,0.021805592436537152,0.32460662324225475,0.33466861197418063,0.3144278245821638,0.349253277542673,0.35950259257235706,0.3391249521985955,0.03534322511304345,0.03832791575459212,0.03263592635414139,0.2752671610426103,0.28462802597666464,0.2662049110367794,0.34013633430167334,0.3499188703328834,0.3302443008870067,0.2032545594959061,0.2123391526464637,0.19441135580821198,0.08187961599137114,0.08794765885144634,0.07629786541056885,0.039472447754977526,0.044005732838964876,0.0353750828451995
2020,"Women","Latin America and Caribbean",NA,0.02419500723408769,0.027614798938589872,0.021069452558992875,0.3325975234202572,0.34429391948243887,0.32086786119167443,0.35679253065434496,0.3687518539263003,0.3449739677248129,0.03438872139079622,0.037793240982661756,0.0313563320162473,0.2685314572475357,0.27933009442547097,0.2580657077334091,0.34028728870732317,0.3514996158564213,0.32893150254998643,0.20678115202517686,0.21756910030738755,0.19662232842320637,0.08447809600679429,0.09158617772869718,0.07797500605694183,0.04133827538828608,0.04666055544898011,0.03650364070513333
2021,"Women","Latin America and Caribbean",NA,0.023809350736563265,0.027602672317078594,0.02036401532715409,0.34063206284706704,0.35421835419193426,0.32692527206691097,0.36444141358363036,0.37857873681883625,0.35080734066547997,0.033512011246375095,0.037336952466446235,0.030129809662103543,0.2618806175486976,0.2741353925260369,0.2497112645073229,0.3401659556212969,0.3530259553140621,0.3271959599173762,0.210213407797207,0.22271020237808847,0.19843894510502444,0.08712087125368644,0.09549329326430535,0.07941568005968079,0.0432977837961736,0.049759070758771194,0.03757697351078039
2022,"Women","Latin America and Caribbean",NA,0.02345407071782903,0.027717057555444454,0.01967349172135451,0.3487022469692515,0.3645256265457031,0.3329248518076262,0.3721563176870806,0.38848863940943673,0.3560082839008981,0.032678621077657066,0.03706778478256766,0.028877949410761515,0.255299727511094,0.269373943508914,0.2413590509609868,0.33986533172416844,0.35502320994240466,0.3249491504353001,0.2135571039863671,0.2283179890069719,0.19974096147614856,0.08979920110212909,0.0999263123959594,0.08080290843575226,0.045345941880755324,0.05311775379179355,0.03864103147929991
1990,"Women","Oceania",NA,0.08531087318593897,0.11418650510797278,0.0608001898843662,0.19144468456164293,0.22293626514338172,0.1626590836912748,0.2767555577475819,0.3164419726077069,0.2396548126445328,0.09111534567054286,0.11796221773123032,0.06781489620707898,0.3916496987502533,0.4344795308646072,0.348774499331203,0.2404793958316219,0.27847829975806715,0.20511403265997777,0.12713099902106234,0.15716812594679885,0.10029943782087557,0.048936936341215,0.062672585668279,0.03755684641506504,0.015376749199365592,0.021038748514657053,0.01121739293193617
1991,"Women","Oceania",NA,0.08345243955718457,0.11052520662468933,0.06038351882128774,0.19494981121752805,0.22572826408255542,0.16688903554283993,0.27840225077471265,0.3161871628886837,0.24252024295142735,0.08963402122100766,0.1155028442875749,0.06717834412856359,0.388256711869234,0.4290782563635505,0.34735630004559875,0.2437070141350457,0.2807633589763172,0.20926142815030657,0.1292302340164747,0.1584305095639138,0.10333861247812275,0.049786365027121283,0.06313755104898337,0.03854273324885778,0.015933212173932055,0.021534120279457697,0.011772063582739935
1992,"Women","Oceania",NA,0.08153662570681837,0.10721328381955997,0.059229278737032896,0.19847488823074894,0.22817211299735804,0.17143026821547988,0.2800115139375673,0.3166760664850115,0.24478780520463908,0.08819949318677715,0.11335035887332413,0.06653137719462453,0.3848167669220072,0.4239956889688477,0.3454978012075303,0.24697222395364832,0.2827586019564308,0.21439333804755337,0.13130831443302138,0.15965761200397177,0.10602848652566638,0.050653796760591854,0.06382719006619127,0.03955180495938461,0.016512777037135714,0.02218716134986577,0.012305402431012686
1993,"Women","Oceania",NA,0.0796226050497014,0.10443375884494492,0.058280481053316825,0.20197795026158263,0.2305864261682366,0.17531666239472546,0.28160055531128403,0.3167055648488647,0.24750913869894242,0.08683323025720459,0.11083444733223928,0.06619179929859607,0.38133718660716664,0.4190782902401733,0.34339543223962343,0.25022902582434464,0.28510028471903176,0.2183888662491281,0.1333487494133643,0.1608476873008162,0.10871314994278881,0.051522116524873256,0.06453861851903116,0.040553017141803045,0.017107084323345085,0.022883950162240572,0.012879281219322256
1994,"Women","Oceania",NA,0.07771976397308522,0.1014911863726658,0.057314762210449954,0.20546199369620483,0.23352267770711277,0.17919451784772897,0.28318175766929005,0.31715828298881227,0.25031020916228974,0.08554069151763746,0.1083374820672602,0.06571748237642984,0.37783036878648557,0.4142759727044616,0.34139122033828523,0.2534471800265869,0.28730961140255756,0.22274462661635316,0.13535117656683915,0.16253251275383454,0.11154792118502592,0.0523941097708443,0.06539123522524505,0.041514031372793914,0.017716707358521377,0.023536883351080125,0.01342014894809426
1995,"Women","Oceania",NA,0.07584080283034532,0.09877938547039572,0.05614324110901834,0.2089060074225731,0.23611470101235146,0.18328180325574436,0.2847468102529184,0.31771112008835994,0.2527298393543149,0.08432830096226215,0.10619755762173762,0.06512613574287335,0.3743009778346567,0.4100006363301365,0.33916106051890893,0.2566239089501627,0.2899489728955802,0.22605416165267944,0.13730270590693902,0.16392040084552564,0.11417215060497193,0.05326744194755326,0.06618790460247982,0.042484316651157164,0.018335859568080808,0.02417516942922151,0.013985011638296279
1996,"Women","Oceania",NA,0.07421647302004403,0.09658774819991804,0.05480807176195582,0.21223360491299226,0.23880815950293882,0.18718771926773298,0.2864500779330363,0.31858763839294774,0.2547580363942814,0.08321851774063228,0.1044984061835369,0.06447073233941576,0.37069728254965684,0.4049850521561237,0.3371255836572371,0.2596341197766746,0.2921081731461269,0.22939406849847382,0.13916228244474324,0.1654444348938475,0.11632236289931155,0.05411596570033324,0.06691608693733857,0.04341171003776281,0.018955356767915765,0.024852820232552517,0.014550031415902363
1997,"Women","Oceania",NA,0.07257606751494937,0.09398126306040404,0.053974994350736355,0.21560279381748867,0.2418739118753149,0.1908898547526117,0.2881788613324381,0.3195736920742363,0.25745444450487115,0.08215528642924091,0.10285976038789858,0.06398906716677473,0.3670719757944002,0.4004049867538184,0.3341105616422482,0.2625938744439208,0.29424145301749915,0.23289319166567812,0.14102206679132728,0.16669127026426744,0.11855025706709534,0.05498253624578445,0.06775496439685438,0.04429455578609889,0.01959819078037694,0.025660445362702136,0.015137109823950359
1998,"Women","Oceania",NA,0.07094905192677255,0.09181096273015714,0.05273760678561963,0.21898748329002757,0.24486003778791204,0.19483149284167525,0.28993653521680013,0.3204655164380408,0.25975589992648224,0.08113671514586325,0.1013231781764955,0.06368651493307488,0.3634334888556361,0.39624139424437266,0.3315572165368228,0.26549325878170055,0.29622850497024267,0.2361115916814011,0.14285833862669756,0.16800893253299048,0.12054861107163001,0.055863952285153805,0.06841951522907405,0.04521814765463886,0.020265192378176214,0.02648845325950482,0.015674479820909325
1999,"Women","Oceania",NA,0.06936125177308614,0.08976487968760466,0.05170085950688856,0.22236603200191865,0.24783818420274528,0.19840500155312754,0.2917272837750048,0.32174914725434456,0.2619013825612897,0.08018870177948162,0.09970851336508295,0.06335814373663105,0.3597927978068524,0.39159690435895844,0.3286676057896507,0.2682912146386612,0.298076695569992,0.23943296533527295,0.14465083478270788,0.1693508484115639,0.1229154840110992,0.05675373251992985,0.06925916959823004,0.046173030523895216,0.020961464699280938,0.02735734652622607,0.016270676051715734
2000,"Women","Oceania",NA,0.0677938536090303,0.08773882096473384,0.050683593325447716,0.2257599685729772,0.2507277908700891,0.2021327205709949,0.29355382218200754,0.3224220801059988,0.2641913262487942,0.07930192107763338,0.09815612103190899,0.0629795491023827,0.356164632901592,0.38668175633835555,0.32565334969577214,0.27097962183876706,0.29979426712931545,0.24230852523767513,0.14641604785314347,0.1706655221410073,0.12493668962068849,0.05765057615388045,0.07026941003304431,0.04707577616933569,0.021693344565953305,0.028183519266824414,0.01687312430469833
2001,"Women","Oceania",NA,0.06639918913647247,0.08600933462143497,0.0497100161756868,0.22938604977145527,0.25419829078753114,0.20604710355121977,0.29578523890792774,0.32444021777886417,0.2670032558744291,0.07840835731540195,0.09651039759300438,0.062019878227399176,0.35228118486375487,0.38259061894342206,0.3221824394925729,0.2735252169129154,0.30207248690542204,0.24542616461590172,0.14826686950280005,0.17215959595791439,0.12714324399851162,0.05861936437782577,0.07121925808686233,0.0480267647816481,0.022499815890829448,0.029177853841099367,0.017582187978856974
2002,"Women","Oceania",NA,0.06500286139564669,0.08432996513308727,0.04866626424141552,0.23300933099625654,0.25756326578463645,0.20990630533460236,0.2980121923919032,0.32629091421243184,0.269589067642318,0.07756924630877818,0.09502775096969698,0.06143288184036762,0.3485011512802268,0.37867967087589355,0.3194478440679327,0.2759174080190918,0.3041477264861782,0.24824696466336016,0.15007659767672238,0.17335652922865755,0.12890205797183096,0.059591595070361436,0.07215167011567636,0.048915049636142814,0.023341138249172687,0.030140188855665554,0.018286332764995708
2003,"Women","Oceania",NA,0.0636195150353187,0.08275516009578371,0.04752278143177196,0.2366254936673731,0.26096651681636895,0.21369218379922075,0.3002450087026918,0.32837660331918317,0.2718062297435195,0.07678916019255183,0.09386983191432977,0.06100551668386682,0.34479116029904927,0.3745653278268963,0.31639033403554057,0.27817466880570707,0.3056027160395236,0.2509057841963125,0.15186189528623223,0.1751267975700805,0.13099296050939932,0.0605502045782429,0.07314247878395556,0.04976402250062048,0.024213393802897956,0.031249723625216563,0.019004266512289748
2004,"Women","Oceania",NA,0.06224260741204997,0.08118911578815148,0.04649496561858089,0.24021801081273453,0.2646168487468675,0.21722926635881176,0.3024606182247845,0.33035536650740593,0.2747042740623652,0.0760594647088684,0.0930226168655073,0.06039912922703433,0.3411843366163415,0.3710658818859759,0.3125781710620376,0.28029557845000563,0.30709683604801324,0.2530682912050052,0.15362097664295424,0.17700353285256226,0.13303906432573495,0.061487917954560496,0.07415538319021928,0.05048937376749993,0.0251091162152198,0.0323705333336901,0.019746529220081514
2005,"Women","Oceania",NA,0.06087430014018627,0.07949180204579552,0.04529644976210214,0.24378515164170822,0.26863502248140025,0.22084869921539985,0.30465945178189446,0.33255455045439214,0.27715691484860355,0.07538364958152538,0.09204615502639273,0.05982917425274608,0.3376504961813436,0.366757275022988,0.30945529193409993,0.28230640045523653,0.3093378080522446,0.25468994111381577,0.15536880276218462,0.17911431058152064,0.13466959430796996,0.062387603851929596,0.07543360063389125,0.05110999662124642,0.026028745027594,0.03364553235392504,0.020484388172958837
2006,"Women","Oceania",NA,0.059811737154018066,0.07826127207086932,0.044216055546012795,0.24701526622213157,0.2724346072519885,0.22363877449894684,0.30682700337614965,0.3350846915084505,0.2789454545066675,0.07487790518859257,0.09180749059621307,0.05920292541446055,0.3343268914023764,0.3638248869630783,0.3060115280483972,0.2839681980328814,0.31120795995959055,0.25639357464265944,0.1568701053132089,0.1807899584783203,0.1362282657998401,0.06319074990949501,0.07623452055145381,0.051708269525822644,0.026954410999427657,0.034930122795499126,0.021183697480412222
2007,"Women","Oceania",NA,0.05874032318646869,0.07697333790159253,0.04296597962939561,0.25023361526851223,0.2761906969923466,0.2260207978520806,0.30897393845498095,0.33801858504864407,0.2807452496083317,0.07440357607260814,0.09176046131197106,0.05852402268366617,0.33107251558748274,0.3612067140100561,0.30230774308271513,0.28554996788492815,0.31338096320655834,0.25734310764426127,0.15836200038266396,0.18295493520719666,0.1373504568246045,0.06396723565085993,0.07740666286132886,0.0522231061853347,0.027904379234988372,0.03612398835059944,0.021897937636318855
2008,"Women","Oceania",NA,0.057663182515868355,0.07642829921549425,0.041653059444353,0.25349970872261574,0.28028512673881645,0.2283459971161714,0.31116289123848406,0.3407947356743957,0.28211936248999225,0.0739653681454529,0.0921544432487397,0.05766081784994943,0.32783310211093825,0.3590780818399044,0.2980899851068543,0.2870386365051247,0.31583995869331905,0.2578952683997822,0.1598811022674999,0.18523285077888668,0.1379445694476653,0.06473118936578239,0.07880629430699002,0.05261689338529247,0.02888741708933342,0.037511721206869283,0.022591792080895942
2009,"Women","Oceania",NA,0.05658114287546716,0.07615430889752413,0.040395671286960165,0.2568263980572969,0.28504593155467517,0.23034149408115673,0.3134075409327641,0.3447772271542513,0.2833740614004505,0.0735447969949053,0.09227205658848982,0.05663450649087978,0.3246114860908108,0.3573999045951318,0.2934658623188462,0.28843617398151977,0.3184292921150079,0.2580199118564581,0.16142334362258054,0.18797677868665028,0.13861494996945264,0.06549332340754271,0.08028287807885262,0.0528861841874218,0.029909731027173658,0.03913025954805222,0.023313218715113528
2010,"Women","Oceania",NA,0.055501440845931865,0.07545926624880084,0.03872070924146057,0.2601969433537659,0.28976427781728725,0.23228429922469374,0.31569838419969776,0.34894490787210053,0.28367940827041804,0.07314477640613994,0.09287650813808701,0.055431941454095225,0.3213827720977197,0.35567792691948297,0.2884423141556903,0.28977406529644256,0.32158211241854884,0.2575513480373361,0.16297960446433143,0.19074875775183264,0.13866549209239937,0.06625179411738574,0.08209697936731847,0.053045440572995164,0.030965544772048735,0.04063131200875307,0.02401378796052342
2011,"Women","Oceania",NA,0.05451373591139209,0.07510764649261727,0.0370900052359486,0.2636679754641509,0.2956530256660474,0.23389595848048692,0.31818171137554296,0.3532733020479297,0.2843419314584642,0.07275970592540343,0.09404717980986188,0.054185712035762695,0.3180360426113512,0.35455728046748936,0.28258504133034923,0.2910225380877024,0.32529914754959033,0.2569410785180154,0.16454950195080228,0.1940813966676459,0.13856517957532347,0.0670387049651325,0.08392184252128816,0.05308609704514125,0.032079768548216064,0.04260673444356763,0.024611778873268063
2012,"Women","Oceania",NA,0.05349267065821797,0.07510569286737184,0.035581004016759385,0.26725840119229455,0.30159741149009006,0.2353174926985251,0.3207510718505125,0.35822766519549654,0.284420053280714,0.0723697532696442,0.09522668075648363,0.052812960371848086,0.3146241096178649,0.3542999019904379,0.2764407805430285,0.29225506326197837,0.32894394353992945,0.25573525326713703,0.16617602970559633,0.1979239526562435,0.13825839392098715,0.06784026503710412,0.0858484425626559,0.05293205459217564,0.03324210644959409,0.04478562645728727,0.025181239926477746
2013,"Women","Oceania",NA,0.05244482497352787,0.07520845139126323,0.03368641430704739,0.27094268576406266,0.3080811207770677,0.2367244620814447,0.32338751073759053,0.36421943329075357,0.2844759400789768,0.07199954551889597,0.096611223048234815,0.05125567921560262,0.31112988636586575,0.353639695665682,0.27019824846935303,0.29348305537764774,0.3328987783673442,0.2538534429810773,0.16784036300248956,0.20235093672431584,0.13757842823573327,0.068658440868688,0.08834208840939342,0.052663681621227185,0.03444388189288507,0.04728020033202078,0.02561842183707758
2014,"Women","Oceania",NA,0.051375650312602945,0.07539106385118338,0.03191169195581563,0.2747170322572293,0.3146667090843145,0.23780687902327646,0.32609268256983237,0.37021716040040853,0.2846606992779724,0.07163612963365527,0.09791424477198608,0.04965737242791743,0.30756436575816765,0.3533873831172206,0.26293861344038005,0.29470682003834475,0.3377076686076615,0.2520497917793552,0.16953069702020143,0.20744487310237542,0.1369445722581438,0.06949595689904409,0.09110678415860257,0.0523413929420607,0.03569037833798384,0.04988407928344785,0.02603062073767125
2015,"Women","Oceania",NA,0.050274791659857015,0.07547564208218085,0.030222279269650595,0.27861526121834584,0.3222155068280468,0.23844816394024876,0.3288900528782029,0.3764346449789083,0.2837935885499199,0.07127887639864504,0.09964017890585118,0.04800057542533516,0.3039273403647092,0.353213202868172,0.2558897778284819,0.29590372835844286,0.3427688473745087,0.24990143576583082,0.17126475339680444,0.21245627271638942,0.13600273280184702,0.07035709917088893,0.09386454559396983,0.051875336740871456,0.03699340865065249,0.052801245191731676,0.026453028411838206
